id,created_at,updated_at,capacity,code,delivery_after_time,delivery_before_time,delivery_mode,intend_receive_time,order_value,time_service,time_loading,weight,customer_id,depot_id,dx_code
135,1660216010809,1660216011483,0.45,O135,28800,79200,STANDARD,,6700000,300,300,128.0,158,,62f4e2ca79e9de3d24dbcd6a
137,1660216023843,1660216024554,0.45,O137,28800,79200,STANDARD,,6700000,300,300,128.0,160,,62f4e2d779e9de3d24dbcd92
138,1660216027942,1660216028636,0.45,O138,28800,79200,STANDARD,,6700000,300,300,128.0,161,,62f4e2db79e9de3d24dbcda6
140,1660216040609,1660216041311,0.45,O140,28800,79200,STANDARD,,6700000,300,300,128.0,163,,62f4e2e879e9de3d24dbcdce
141,1660216045340,1660216046074,0.45,O141,28800,79200,STANDARD,,6700000,300,300,128.0,164,,62f4e2ed79e9de3d24dbcde2
142,1660216053396,1660216054086,0.45,O142,28800,79200,STANDARD,,6700000,300,300,128.0,165,,62f4e2f579e9de3d24dbcdf6
143,1660216060554,1660216061282,0.45,O143,28800,79200,STANDARD,,6700000,300,300,128.0,166,,62f4e2fc79e9de3d24dbce0a
144,1660216067063,1660216067787,0.45,O144,28800,79200,STANDARD,,6700000,300,300,128.0,167,,62f4e30279e9de3d24dbce1e
145,1660216073780,1660216074455,0.45,O145,28800,79200,STANDARD,,6700000,300,300,128.0,168,,62f4e30979e9de3d24dbce32
146,1660216084281,1660216085018,0.45,O146,28800,79200,STANDARD,,6700000,300,300,128.0,169,,62f4e31479e9de3d24dbce46
148,1660216097766,1660216098519,0.45,O148,28800,79200,STANDARD,,6700000,300,300,128.0,171,,62f4e32179e9de3d24dbce6e
150,1660216106006,1660216106787,0.45,O150,28800,79200,STANDARD,,6700000,300,300,128.0,173,,62f4e32979e9de3d24dbce96
153,1660216125990,1660216126689,0.45,O153,28800,79200,STANDARD,,6700000,300,300,128.0,176,,62f4e33d79e9de3d24dbced2
154,1660216129535,1660216130284,0.45,O154,28800,79200,STANDARD,,6700000,300,300,128.0,177,,62f4e34179e9de3d24dbcee6
159,1660216200028,1660216200746,0.45,O159,28800,79200,STANDARD,,5300000,300,300,100.0,182,,62f4e38779e9de3d24dbcf4a
160,1660216206854,1660216207520,0.45,O160,28800,79200,STANDARD,,5300000,300,300,100.0,183,,62f4e38e79e9de3d24dbcf5e
161,1660216215796,1660216216511,0.45,O161,28800,79200,STANDARD,,5300000,300,300,100.0,184,,62f4e39779e9de3d24dbcf72
162,1660216220967,1660216221649,0.45,O162,28800,79200,STANDARD,,5300000,300,300,100.0,185,,62f4e39c79e9de3d24dbcf86
163,1660216224318,1660216225119,0.45,O163,28800,79200,STANDARD,,5300000,300,300,100.0,186,,62f4e3a079e9de3d24dbcf9a
164,1660216227900,1660216228565,0.45,O164,28800,79200,STANDARD,,5300000,300,300,100.0,187,,62f4e3a379e9de3d24dbcfae
165,1660216235348,1660216236041,0.45,O165,28800,79200,STANDARD,,5300000,300,300,100.0,188,,62f4e3ab79e9de3d24dbcfc2
166,1660216243104,1660216243920,0.45,O166,28800,79200,STANDARD,,5300000,300,300,100.0,189,,62f4e3b279e9de3d24dbcfd6
167,1660216254864,1660216255593,0.45,O167,28800,79200,STANDARD,,5300000,300,300,100.0,190,,62f4e3be79e9de3d24dbcfea
169,1660216266141,1660216266814,0.45,O169,28800,79200,STANDARD,,5300000,300,300,100.0,192,,62f4e3c979e9de3d24dbd012
174,1660216299405,1660216300091,0.45,O174,28800,79200,STANDARD,,5300000,300,300,100.0,197,,62f4e3eb79e9de3d24dbd076
176,1660216312635,1660216313357,0.45,O176,28800,79200,STANDARD,,5300000,300,300,100.0,199,,62f4e3f879e9de3d24dbd09e
177,1660216316884,1660216317626,0.45,O177,28800,79200,STANDARD,,5300000,300,300,100.0,200,,62f4e3fc79e9de3d24dbd0b2
178,1660216323542,1660216324234,0.45,O178,27000,79200,STANDARD,,5300000,300,300,100.0,201,,62f4e40379e9de3d24dbd0c6
179,1660216330520,1660216331214,0.45,O179,27000,79200,STANDARD,,5300000,300,300,100.0,202,,62f4e40a79e9de3d24dbd0da
182,1660216350354,1660216351055,0.45,O182,27000,79200,STANDARD,,5300000,300,300,100.0,205,,62f4e41e79e9de3d24dbd116
183,1660216356466,1660216357155,0.45,O183,27000,79200,STANDARD,,5300000,300,300,100.0,206,,62f4e42479e9de3d24dbd12a
184,1660216362974,1660216363645,0.45,O184,27000,79200,STANDARD,,5300000,300,300,100.0,207,,62f4e42a79e9de3d24dbd13e
185,1660216371486,1660216372172,0.45,O185,27000,79200,STANDARD,,5300000,300,300,100.0,208,,62f4e43379e9de3d24dbd152
186,1660216374947,1660216376000,0.45,O186,27000,79200,STANDARD,,5300000,300,300,100.0,209,,62f4e43679e9de3d24dbd166
191,1660216416816,1660216417491,0.45,O191,27000,79200,STANDARD,,5300000,300,300,100.0,214,,62f4e46079e9de3d24dbd1ca
192,1660216421844,1660216422566,0.45,O192,27000,79200,STANDARD,,5300000,300,300,100.0,215,,62f4e46579e9de3d24dbd1de
194,1660216428246,1660216428925,0.45,O194,27000,79200,STANDARD,,5300000,300,300,100.0,217,,62f4e46c79e9de3d24dbd206
197,1660216449133,1660216449825,0.45,O197,27000,79200,STANDARD,,5300000,300,300,100.0,220,,62f4e48079e9de3d24dbd242
199,1660216455572,1660216456277,0.45,O199,27000,79200,STANDARD,,5300000,300,300,100.0,222,,62f4e48779e9de3d24dbd26a
200,1660216458892,1660216459745,0.45,O200,27000,79200,STANDARD,,5300000,300,300,100.0,223,,62f4e48a79e9de3d24dbd27e
202,1660216468355,1660216469028,0.45,O202,27000,79200,STANDARD,,5300000,300,300,100.0,225,,62f4e49479e9de3d24dbd2a6
203,1660216473026,1660216473732,0.45,O203,27000,79200,STANDARD,,5300000,300,300,100.0,226,,62f4e49879e9de3d24dbd2ba
204,1660216477430,1660216478103,0.45,O204,27000,79200,STANDARD,,5300000,300,300,100.0,227,,62f4e49d79e9de3d24dbd2ce
205,1660216485002,1660216485708,0.45,O205,27000,79200,STANDARD,,5300000,300,300,100.0,228,,62f4e4a479e9de3d24dbd2e2
207,1660216499671,1660216500348,0.45,O207,27000,79200,STANDARD,,5300000,300,300,100.0,230,,62f4e4b379e9de3d24dbd30a
209,1660216512384,1660216513064,0.45,O209,27000,79200,STANDARD,,5300000,300,300,100.0,232,,62f4e4c079e9de3d24dbd332
294,1660217415032,1660217415709,0.68,O294,27000,79200,STANDARD,,2282500,300,300,52.1,238,,62f4e84679e9de3d24dbdbb8
295,1660217418673,1660217419414,0.68,O295,27000,79200,STANDARD,,2282500,300,300,52.1,239,,62f4e84a79e9de3d24dbdbcc
298,1660217429850,1660217430557,0.68,O298,27000,79200,STANDARD,,2282500,300,300,52.1,242,,62f4e85579e9de3d24dbdc08
299,1660217432854,1660217433549,0.68,O299,27000,79200,STANDARD,,2282500,300,300,52.1,243,,62f4e85879e9de3d24dbdc1c
300,1660217439976,1660217440652,0.68,O300,27000,79200,STANDARD,,2282500,300,300,52.1,244,,62f4e85f79e9de3d24dbdc30
301,1660217445851,1660217446553,0.68,O301,27000,79200,STANDARD,,2282500,300,300,52.1,245,,62f4e86579e9de3d24dbdc44
302,1660217449178,1660217449916,0.68,O302,27000,79200,STANDARD,,2282500,300,300,52.1,246,,62f4e86879e9de3d24dbdc58
303,1660217451929,1660217452675,0.68,O303,27000,79200,STANDARD,,2282500,300,300,52.1,247,,62f4e86b79e9de3d24dbdc6c
305,1660217464297,1660217464978,0.68,O305,27000,79200,STANDARD,,2282500,300,300,52.1,248,,62f4e87879e9de3d24dbdc94
306,1660217482085,1660217482783,0.68,O306,27000,79200,STANDARD,,2282500,300,300,52.1,255,,62f4e88979e9de3d24dbdca8
307,1660217489972,1660217490671,0.68,O307,27000,79200,STANDARD,,2282500,300,300,52.1,256,,62f4e89179e9de3d24dbdcbc
310,1660217510913,1660217511618,0.68,O310,27000,79200,STANDARD,,2282500,300,300,52.1,259,,62f4e8a679e9de3d24dbdcf8
311,1660217518221,1660217518903,0.68,O311,27000,79200,STANDARD,,2282500,300,300,52.1,260,,62f4e8ad79e9de3d24dbdd0c
315,1660217564359,1660217565099,0.68,O315,27000,79200,STANDARD,,2282500,300,300,52.1,263,,62f4e8dc79e9de3d24dbdd5c
316,1660217571746,1660217572427,0.68,O316,27000,79200,STANDARD,,2282500,300,300,52.1,264,,62f4e8e379e9de3d24dbdd70
317,1660217581619,1660217582337,0.68,O317,27000,79200,STANDARD,,2282500,300,300,52.1,265,,62f4e8ed79e9de3d24dbdd84
318,1660217588840,1660217589515,0.68,O318,27000,79200,STANDARD,,2282500,300,300,52.1,266,,62f4e8f479e9de3d24dbdd98
319,1660217595729,1660217596417,0.68,O319,27000,79200,STANDARD,,2282500,300,300,52.1,267,,62f4e8fb79e9de3d24dbddac
322,1660444999986,1660445000752,0.5,O322,27000,79200,STANDARD,,5150000,300,300,98.0,270,,62f861474d239d4ff2f50644
327,1660445031488,1660445032178,0.5,O327,27000,79200,STANDARD,,5150000,300,300,98.0,275,,62f861674d239d4ff2f506a8
328,1660445039154,1660445039884,0.5,O328,27000,79200,STANDARD,,5150000,300,300,98.0,276,,62f8616f4d239d4ff2f506bc
329,1660445046670,1660445047386,0.5,O329,27000,79200,STANDARD,,5150000,300,300,98.0,277,,62f861764d239d4ff2f506d0
330,1660445050337,1660445051004,0.5,O330,27000,79200,STANDARD,,5150000,300,300,98.0,278,,62f8617a4d239d4ff2f506e4
332,1660445065626,1660445066307,0.5,O332,27000,79200,STANDARD,,5150000,300,300,98.0,280,,62f861894d239d4ff2f5070c
333,1660445073182,1660445073855,0.5,O333,27000,79200,STANDARD,,5150000,300,300,98.0,281,,62f861914d239d4ff2f50720
335,1660445084283,1660445084953,0.5,O335,27000,79200,STANDARD,,5150000,300,300,98.0,283,,62f8619c4d239d4ff2f50748
341,1660445110442,1660445111141,0.5,O341,27000,79200,STANDARD,,5150000,300,300,98.0,290,,62f861b64d239d4ff2f507c0
343,1660445119411,1660445120073,0.5,O343,27000,79200,STANDARD,,5150000,300,300,98.0,292,,62f861bf4d239d4ff2f507e8
344,1660445127473,1660445128137,0.5,O344,27000,79200,STANDARD,,5150000,300,300,98.0,293,,62f861c74d239d4ff2f507fc
345,1660445131316,1660445132035,0.5,O345,27000,79200,STANDARD,,5150000,300,300,98.0,294,,62f861cb4d239d4ff2f50810
348,1660445196599,1660445197318,0.5,O348,25200,75600,STANDARD,,5150000,300,300,98.0,297,,62f8620c4d239d4ff2f5084c
351,1660445208918,1660445209601,0.5,O351,25200,75600,STANDARD,,5150000,300,300,98.0,300,,62f862184d239d4ff2f50888
353,1660445227915,1660445228601,0.5,O353,25200,75600,STANDARD,,5150000,300,300,98.0,302,,62f8622b4d239d4ff2f508b0
354,1660445231528,1660445232219,0.5,O354,25200,75600,STANDARD,,5150000,300,300,98.0,303,,62f8622f4d239d4ff2f508c4
358,1660445254313,1660445254984,0.5,O358,25200,75600,STANDARD,,5150000,300,300,98.0,307,,62f862464d239d4ff2f50914
360,1660445265331,1660445265994,0.5,O360,25200,75600,STANDARD,,5150000,300,300,98.0,309,,62f862514d239d4ff2f5093c
361,1660445272109,1660445272781,0.5,O361,25200,75600,STANDARD,,5150000,300,300,98.0,310,,62f862574d239d4ff2f50950
362,1660445279149,1660445279852,0.5,O362,25200,75600,STANDARD,,5150000,300,300,98.0,311,,62f8625f4d239d4ff2f50964
363,1660445282967,1660445283623,0.5,O363,25200,75600,STANDARD,,5150000,300,300,98.0,312,,62f862624d239d4ff2f50978
364,1660445289935,1660445290603,0.5,O364,25200,75600,STANDARD,,5150000,300,300,98.0,313,,62f862694d239d4ff2f5098c
365,1660445297286,1660445297972,0.5,O365,25200,75600,STANDARD,,5150000,300,300,98.0,314,,62f862714d239d4ff2f509a0
368,1660445307110,1660445307772,0.5,O368,25200,75600,STANDARD,,5150000,300,300,98.0,317,,62f8627a4d239d4ff2f509dc
369,1660445310327,1660445310992,0.5,O369,25200,75600,STANDARD,,5150000,300,300,98.0,318,,62f8627e4d239d4ff2f509f0
370,1660445316889,1660445317572,0.5,O370,25200,75600,STANDARD,,5150000,300,300,98.0,319,,62f862844d239d4ff2f50a04
373,1660445389059,1660445389724,0.5,O373,25200,75600,STANDARD,,5150000,300,300,98.0,322,,62f862cc4d239d4ff2f50a40
376,1660445407605,1660445408277,0.5,O376,25200,75600,STANDARD,,5150000,300,300,98.0,325,,62f862df4d239d4ff2f50a7c
377,1660445411632,1660445412293,0.5,O377,25200,75600,STANDARD,,5150000,300,300,98.0,326,,62f862e34d239d4ff2f50a90
378,1660445415161,1660445415821,0.5,O378,25200,75600,STANDARD,,5150000,300,300,98.0,327,,62f862e64d239d4ff2f50aa4
381,1660445426208,1660445426884,0.5,O381,25200,75600,STANDARD,,5150000,300,300,98.0,330,,62f862f24d239d4ff2f50ae0
382,1660445430909,1660445431577,0.5,O382,25200,75600,STANDARD,,5150000,300,300,98.0,331,,62f862f64d239d4ff2f50af4
412,1660446474792,1660446475588,0.4,O412,25200,75600,STANDARD,,1613500,300,300,35.9,333,,62f8670a4d239d4ff2f5106c
413,1660446478684,1660446479378,0.4,O413,25200,75600,STANDARD,,1613500,300,300,35.9,334,,62f8670e4d239d4ff2f51080
414,1660446486489,1660446487158,0.4,O414,25200,75600,STANDARD,,1613500,300,300,35.9,335,,62f867164d239d4ff2f51094
415,1660446493089,1660446493754,0.4,O415,25200,75600,STANDARD,,1613500,300,300,35.9,336,,62f8671c4d239d4ff2f510a8
416,1660446496637,1660446497300,0.4,O416,25200,75600,STANDARD,,1613500,300,300,35.9,337,,62f867204d239d4ff2f510bc
417,1660446501154,1660446501811,0.4,O417,25200,75600,STANDARD,,1613500,300,300,35.9,338,,62f867254d239d4ff2f510d0
418,1660446505034,1660446505703,0.4,O418,25200,75600,STANDARD,,1613500,300,300,35.9,339,,62f867284d239d4ff2f510e4
419,1660446510426,1660446511087,0.4,O419,25200,75600,STANDARD,,1613500,300,300,35.9,340,,62f8672e4d239d4ff2f510f8
420,1660446513746,1660446514414,0.4,O420,25200,75600,STANDARD,,1613500,300,300,35.9,341,,62f867314d239d4ff2f5110c
421,1660446522393,1660446523081,0.4,O421,25200,75600,STANDARD,,1613500,300,300,35.9,342,,62f8673a4d239d4ff2f51120
423,1660446530831,1660446531492,0.4,O423,25200,75600,STANDARD,,1613500,300,300,35.9,344,,62f867424d239d4ff2f51148
424,1660446534426,1660446535112,0.4,O424,25200,75600,STANDARD,,1613500,300,300,35.9,345,,62f867464d239d4ff2f5115c
425,1660446539465,1660446540136,0.4,O425,25200,75600,STANDARD,,1613500,300,300,35.9,346,,62f8674b4d239d4ff2f51170
427,1660446550812,1660446551466,0.4,O427,25200,75600,STANDARD,,1613500,300,300,35.9,348,,62f867564d239d4ff2f51198
429,1660446562224,1660446562881,0.4,O429,25200,75600,STANDARD,,1613500,300,300,35.9,350,,62f867624d239d4ff2f511c0
434,1660446592472,1660446593144,0.4,O434,25200,75600,STANDARD,,1613500,300,300,35.9,355,,62f867804d239d4ff2f51224
436,1660446606624,1660446607318,0.4,O436,28800,79200,STANDARD,,1613500,300,300,35.9,357,,62f8678e4d239d4ff2f5124c
437,1660446616356,1660446617020,0.4,O437,28800,79200,STANDARD,,1613500,300,300,35.9,358,,62f867984d239d4ff2f51260
440,1660446628024,1660446628700,0.4,O440,28800,79200,STANDARD,,1613500,300,300,35.9,361,,62f867a34d239d4ff2f5129c
441,1660446635981,1660446636642,0.4,O441,28800,79200,STANDARD,,1613500,300,300,35.9,362,,62f867ab4d239d4ff2f512b0
444,1660446657045,1660446657764,0.4,O444,28800,79200,STANDARD,,1613500,300,300,35.9,365,,62f867c04d239d4ff2f512ec
445,1660446707522,1660446708195,0.4,O445,28800,79200,STANDARD,,1613500,300,300,35.9,366,,62f867f34d239d4ff2f51300
447,1660446715817,1660446716498,0.4,O447,28800,79200,STANDARD,,1613500,300,300,35.9,368,,62f867fb4d239d4ff2f51328
448,1660446719596,1660446720268,0.4,O448,28800,79200,STANDARD,,1613500,300,300,35.9,369,,62f867ff4d239d4ff2f5133c
450,1660446726832,1660446727520,0.4,O450,28800,79200,STANDARD,,1613500,300,300,35.9,371,,62f868064d239d4ff2f51364
452,1660446740233,1660446740901,0.4,O452,28800,79200,STANDARD,,1613500,300,300,35.9,373,,62f868144d239d4ff2f5138c
453,1660446746710,1660446747376,0.4,O453,28800,79200,STANDARD,,1613500,300,300,35.9,374,,62f8681a4d239d4ff2f513a0
459,1660446786691,1660446787412,0.4,O459,28800,79200,STANDARD,,1613500,300,300,35.9,380,,62f868424d239d4ff2f51418
